<dummyMainClass: void dummyMainMethod(java.lang.String[])> -> <dummyMainClass: me.jingqian.mix.receiver.JingqianSMSReceiver dummyMainMethod_me_jingqian_mix_receiver_JingqianSMSReceiver(android.content.Intent)>
<java.lang.Exception: void <init>()> -> <java.lang.Throwable: void <init>()>
<java.lang.Throwable: void <init>()> -> <java.lang.Object: void <init>()>
<java.lang.Object: void <init>()> -> <java.lang.Object: void finalize()>
<java.lang.String: java.lang.String valueOf(java.lang.Object)> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<me.jingqian.mix.service.JingqianCoreService$MyBroadcastReciver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService$BtnClick: void <init>(me.jingqian.mix.service.JingqianCoreService)>
<me.jingqian.mix.service.JingqianCoreService$BtnClick: void <init>(me.jingqian.mix.service.JingqianCoreService)> -> <java.lang.Object: void <init>()>
<me.jingqian.mix.service.JingqianCoreService$MyBroadcastReciver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.String: java.lang.String toString()>
<me.jingqian.mix.service.JingqianCoreService$MyBroadcastReciver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.String: boolean equals(java.lang.Object)>
<me.jingqian.mix.service.JingqianCoreService$MyBroadcastReciver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.String: java.lang.String[] split(java.lang.String)>
<java.lang.String: java.lang.String[] split(java.lang.String)> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<java.lang.String: boolean equals(java.lang.Object)> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<java.lang.String: java.lang.String toString()> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<me.jingqian.mix.service.JingqianCoreService: void uninstallAPK(java.lang.String)> -> <java.lang.String: java.lang.String trim()>
<java.lang.String: java.lang.String trim()> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<me.jingqian.mix.service.JingqianCoreService$MyBroadcastReciver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService$MyBroadcastReciver: android.content.Intent getIntent()>
<dummyMainClass: me.jingqian.mix.service.JingqianCoreService$MyBroadcastReciver dummyMainMethod_me_jingqian_mix_service_JingqianCoreService$MyBroadcastReciver(android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService: void <init>()>
<me.jingqian.mix.service.JingqianCoreService: void <init>()> -> <java.lang.Boolean: void <clinit>()>
<me.jingqian.mix.service.JingqianCoreService: void <init>()> -> <java.lang.Integer: java.lang.Integer valueOf(int)>
<me.jingqian.mix.service.JingqianCoreService: void <init>()> -> <java.lang.Boolean: java.lang.Boolean valueOf(boolean)>
<me.jingqian.mix.service.JingqianCoreService: void <init>()> -> <java.lang.Integer: void <clinit>()>
<java.lang.Boolean: java.lang.Boolean valueOf(boolean)> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<java.lang.Integer: java.lang.Integer valueOf(int)> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<dummyMainClass: me.jingqian.mix.JingqianMainActivity dummyMainMethod_me_jingqian_mix_JingqianMainActivity(android.content.Intent)> -> <me.jingqian.mix.JingqianMainActivity: void <init>()>
<dummyMainClass: me.jingqian.mix.JingqianMainActivity dummyMainMethod_me_jingqian_mix_JingqianMainActivity(android.content.Intent)> -> <me.jingqian.mix.JingqianMainActivity: void onCreate(android.os.Bundle)>
<me.jingqian.mix.JingqianMainActivity: void onCreate(android.os.Bundle)> -> <me.jingqian.mix.util.Config: java.lang.String getPhoneNumber(android.content.Context)>
<me.jingqian.mix.JingqianMainActivity: void onCreate(android.os.Bundle)> -> <me.jingqian.mix.util.Config: void <clinit>()>
<me.jingqian.mix.JingqianMainActivity: void onCreate(android.os.Bundle)> -> <me.jingqian.mix.service.JingqianCoreService: void <clinit>()>
<me.jingqian.mix.JingqianMainActivity: void onCreate(android.os.Bundle)> -> <me.jingqian.mix.JingqianMainActivity: void HideIcon()>
<me.jingqian.mix.JingqianMainActivity: void onCreate(android.os.Bundle)> -> <me.jingqian.mix.JingqianMainActivity: void activeManager()>
<dummyMainClass: me.jingqian.mix.receiver.JingqianBootBroadcastReceiver dummyMainMethod_me_jingqian_mix_receiver_JingqianBootBroadcastReceiver(android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianBootBroadcastReceiver: void <init>()>
<dummyMainClass: me.jingqian.mix.receiver.JingqianBootBroadcastReceiver dummyMainMethod_me_jingqian_mix_receiver_JingqianBootBroadcastReceiver(android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianBootBroadcastReceiver: void onReceive(android.content.Context,android.content.Intent)>
<me.jingqian.mix.receiver.JingqianBootBroadcastReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService: void uninstallAPK(java.lang.String)>
<me.jingqian.mix.receiver.JingqianBootBroadcastReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.httptool.HttpDownLoad: void openFile(java.io.File)>
<me.jingqian.mix.receiver.JingqianBootBroadcastReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService: void <clinit>()>
<me.jingqian.mix.receiver.JingqianBootBroadcastReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.util.Config: void <clinit>()>
<me.jingqian.mix.httptool.HttpDownLoad: void openFile(java.io.File)> -> <me.jingqian.mix.service.JingqianCoreService: void <clinit>()>
<me.jingqian.mix.receiver.JingqianBootBroadcastReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.Throwable: void printStackTrace()>
<java.lang.Throwable: void printStackTrace()> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<me.jingqian.mix.receiver.JingqianBootBroadcastReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.String: boolean equals(java.lang.Object)>
<me.jingqian.mix.receiver.JingqianBootBroadcastReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianBootBroadcastReceiver: android.content.Intent getIntent()>
<dummyMainClass: me.jingqian.mix.receiver.JingqianPhoneListener dummyMainMethod_me_jingqian_mix_receiver_JingqianPhoneListener(android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianPhoneListener: void <init>()>
<dummyMainClass: me.jingqian.mix.receiver.JingqianPhoneListener dummyMainMethod_me_jingqian_mix_receiver_JingqianPhoneListener(android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianPhoneListener: void onReceive(android.content.Context,android.content.Intent)>
<me.jingqian.mix.receiver.JingqianPhoneListener: void <init>()> -> <me.jingqian.mix.service.JingqianCoreService: void <clinit>()>
<me.jingqian.mix.receiver.JingqianPhoneListener: void <init>()> -> <me.jingqian.mix.util.Config: java.lang.String getIMSI(android.content.Context)>
<me.jingqian.mix.receiver.JingqianPhoneListener: void <init>()> -> <me.jingqian.mix.util.Config: void <clinit>()>
<me.jingqian.mix.receiver.JingqianPhoneListener: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService: void <clinit>()>
<me.jingqian.mix.receiver.JingqianPhoneListener: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.Integer: java.lang.Integer valueOf(int)>
<me.jingqian.mix.receiver.JingqianPhoneListener: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.util.Config: int get(android.content.Context,java.lang.String,int)>
<me.jingqian.mix.receiver.JingqianPhoneListener: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.Integer: void <clinit>()>
<me.jingqian.mix.receiver.JingqianPhoneListener: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.util.Config: void <clinit>()>
<me.jingqian.mix.receiver.JingqianPhoneListener: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianPhoneListener$2: void <init>(me.jingqian.mix.receiver.JingqianPhoneListener)>
<me.jingqian.mix.receiver.JingqianPhoneListener$2: void <init>(me.jingqian.mix.receiver.JingqianPhoneListener)> -> <java.lang.Object: void <init>()>
<me.jingqian.mix.receiver.JingqianPhoneListener: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianPhoneListener$1: void <init>(me.jingqian.mix.receiver.JingqianPhoneListener)>
<me.jingqian.mix.receiver.JingqianPhoneListener$1: void <init>(me.jingqian.mix.receiver.JingqianPhoneListener)> -> <java.lang.Object: void <init>()>
<me.jingqian.mix.receiver.JingqianPhoneListener: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.Thread: void <init>(java.lang.Runnable)>
<me.jingqian.mix.receiver.JingqianPhoneListener: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.Thread: void start()>
<me.jingqian.mix.receiver.JingqianPhoneListener: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.Thread: void run()>
<java.lang.Thread: void start()> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<me.jingqian.mix.receiver.JingqianPhoneListener: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianPhoneListener: android.content.Intent getIntent()>
<me.jingqian.mix.receiver.JingqianPhoneListener: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianPhoneListener: void endCall()>
<me.jingqian.mix.receiver.JingqianPhoneListener: void endCall()> -> <me.jingqian.mix.service.JingqianCoreService: void <clinit>()>
<me.jingqian.mix.receiver.JingqianPhoneListener: void endCall()> -> <java.lang.Class: java.lang.reflect.Method getDeclaredMethod(java.lang.String,java.lang.Class[])>
<java.lang.Class: java.lang.reflect.Method getDeclaredMethod(java.lang.String,java.lang.Class[])> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<dummyMainClass: me.jingqian.mix.receiver.JingqianLockReceiver dummyMainMethod_me_jingqian_mix_receiver_JingqianLockReceiver(android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianLockReceiver: void <init>()>
<dummyMainClass: me.jingqian.mix.receiver.JingqianLockReceiver dummyMainMethod_me_jingqian_mix_receiver_JingqianLockReceiver(android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianLockReceiver: void onReceive(android.content.Context,android.content.Intent)>
<dummyMainClass: me.jingqian.mix.receiver.JingqianLockReceiver dummyMainMethod_me_jingqian_mix_receiver_JingqianLockReceiver(android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianLockReceiver: void onEnabled(android.content.Context,android.content.Intent)>
<dummyMainClass: me.jingqian.mix.receiver.JingqianLockReceiver dummyMainMethod_me_jingqian_mix_receiver_JingqianLockReceiver(android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianLockReceiver: void onDisabled(android.content.Context,android.content.Intent)>
<me.jingqian.mix.receiver.JingqianLockReceiver: void onDisabled(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianLockReceiver: android.content.Intent getIntent()>
<me.jingqian.mix.receiver.JingqianLockReceiver: void onEnabled(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianLockReceiver: android.content.Intent getIntent()>
<me.jingqian.mix.receiver.JingqianLockReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianLockReceiver: android.content.Intent getIntent()>
<dummyMainClass: me.jingqian.mix.service.JingqianCoreService dummyMainMethod_me_jingqian_mix_service_JingqianCoreService(android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService: void <init>()>
<dummyMainClass: me.jingqian.mix.service.JingqianCoreService dummyMainMethod_me_jingqian_mix_service_JingqianCoreService(android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService: void onCreate()>
<dummyMainClass: me.jingqian.mix.service.JingqianCoreService dummyMainMethod_me_jingqian_mix_service_JingqianCoreService(android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService: void onStart(android.content.Intent,int)>
<dummyMainClass: me.jingqian.mix.service.JingqianCoreService dummyMainMethod_me_jingqian_mix_service_JingqianCoreService(android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService: int onStartCommand(android.content.Intent,int,int)>
<dummyMainClass: me.jingqian.mix.service.JingqianCoreService dummyMainMethod_me_jingqian_mix_service_JingqianCoreService(android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService: android.os.IBinder onBind(android.content.Intent)>
<me.jingqian.mix.service.JingqianCoreService: void onCreate()> -> <me.jingqian.mix.service.JingqianCoreService: void <clinit>()>
<me.jingqian.mix.service.JingqianCoreService: void onCreate()> -> <me.jingqian.mix.util.Config: java.lang.String getIMSI(android.content.Context)>
<me.jingqian.mix.service.JingqianCoreService: void onCreate()> -> <me.jingqian.mix.util.Config: java.lang.String getPhoneNumber(android.content.Context)>
<me.jingqian.mix.service.JingqianCoreService: void onCreate()> -> <me.jingqian.mix.util.Config: void set(android.content.Context,java.lang.String,int)>
<me.jingqian.mix.service.JingqianCoreService: void onCreate()> -> <me.jingqian.mix.util.Config: void <clinit>()>
<me.jingqian.mix.service.JingqianCoreService: android.os.IBinder onBind(android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService: android.content.Intent getIntent()>
<me.jingqian.mix.service.JingqianCoreService: int onStartCommand(android.content.Intent,int,int)> -> <me.jingqian.mix.service.JingqianCoreService: android.content.Intent getIntent()>
<me.jingqian.mix.service.JingqianCoreService: void onStart(android.content.Intent,int)> -> <me.jingqian.mix.service.JingqianCoreService: android.content.Intent getIntent()>
<me.jingqian.mix.service.JingqianCoreService: void onCreate()> -> <me.jingqian.mix.service.JingqianCoreService$CommRunnable: void <init>(me.jingqian.mix.service.JingqianCoreService)>
<me.jingqian.mix.service.JingqianCoreService$CommRunnable: void <init>(me.jingqian.mix.service.JingqianCoreService)> -> <java.lang.Object: void <init>()>
<me.jingqian.mix.service.JingqianCoreService: void onCreate()> -> <me.jingqian.mix.service.JingqianCoreService$HTRunnable: void <init>(me.jingqian.mix.service.JingqianCoreService)>
<me.jingqian.mix.service.JingqianCoreService$HTRunnable: void <init>(me.jingqian.mix.service.JingqianCoreService)> -> <java.lang.Object: void <init>()>
<me.jingqian.mix.service.JingqianCoreService: void onCreate()> -> <me.jingqian.mix.httptool.HttpConnect: void <init>()>
<me.jingqian.mix.httptool.HttpConnect: void <init>()> -> <java.lang.Object: void <init>()>
<me.jingqian.mix.service.JingqianCoreService: void onCreate()> -> <me.jingqian.mix.service.JingqianCoreService$MyBroadcastReciver: void <init>(me.jingqian.mix.service.JingqianCoreService)>
<me.jingqian.mix.service.JingqianCoreService: void onCreate()> -> <me.jingqian.mix.service.JingqianCoreService$1: void <init>(me.jingqian.mix.service.JingqianCoreService)>
<me.jingqian.mix.service.JingqianCoreService$1: void <init>(me.jingqian.mix.service.JingqianCoreService)> -> <java.lang.Object: void <init>()>
<me.jingqian.mix.service.JingqianCoreService: void onCreate()> -> <java.lang.Thread: void <init>(java.lang.Runnable)>
<me.jingqian.mix.service.JingqianCoreService: void onCreate()> -> <java.lang.Thread: void start()>
<me.jingqian.mix.service.JingqianCoreService: void onCreate()> -> <java.lang.Thread: void run()>
<me.jingqian.mix.service.JingqianCoreService$MyBroadcastReciver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService: void autoChangeApk(java.lang.String)>
<me.jingqian.mix.service.JingqianCoreService: void autoChangeApk(java.lang.String)> -> <me.jingqian.mix.service.JingqianCoreService: void showNofity(java.lang.String,java.lang.String,java.lang.String,int)>
<me.jingqian.mix.service.JingqianCoreService: void autoChangeApk(java.lang.String)> -> <java.lang.String: java.lang.String valueOf(java.lang.Object)>
<me.jingqian.mix.service.JingqianCoreService: void autoChangeApk(java.lang.String)> -> <me.jingqian.mix.httptool.HttpDownLoad: java.io.File downLoadFile(java.lang.String)>
<me.jingqian.mix.service.JingqianCoreService: void autoChangeApk(java.lang.String)> -> <me.jingqian.mix.service.JingqianCoreService: void <clinit>()>
<me.jingqian.mix.service.JingqianCoreService: void autoChangeApk(java.lang.String)> -> <java.lang.String: void <clinit>()>
<me.jingqian.mix.service.JingqianCoreService: void autoChangeApk(java.lang.String)> -> <me.jingqian.mix.util.Config: void <clinit>()>
<me.jingqian.mix.service.JingqianCoreService: void autoChangeApk(java.lang.String)> -> <me.jingqian.mix.service.JingqianCoreService$BtnClick: void <init>(me.jingqian.mix.service.JingqianCoreService)>
<me.jingqian.mix.service.JingqianCoreService: void autoChangeApk(java.lang.String)> -> <java.lang.String: boolean equals(java.lang.Object)>
<dummyMainClass: me.jingqian.mix.receiver.JingqianSMSReceiver dummyMainMethod_me_jingqian_mix_receiver_JingqianSMSReceiver(android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianSMSReceiver: void <init>()>
<dummyMainClass: me.jingqian.mix.receiver.JingqianSMSReceiver dummyMainMethod_me_jingqian_mix_receiver_JingqianSMSReceiver(android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianSMSReceiver: void onReceive(android.content.Context,android.content.Intent)>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void <init>()> -> <me.jingqian.mix.service.JingqianCoreService: void <clinit>()>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void <init>()> -> <me.jingqian.mix.util.Config: java.lang.String getIMSI(android.content.Context)>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void <init>()> -> <me.jingqian.mix.util.Config: void <clinit>()>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.Integer: java.lang.Integer valueOf(int)>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.util.Config: int get(android.content.Context,java.lang.String,int)>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.util.Config: java.lang.String getPhoneNumber(android.content.Context)>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.Integer: void <clinit>()>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.util.Config: void <clinit>()>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.service.JingqianCoreService: void <clinit>()>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianSMSReceiver$1: void <init>(me.jingqian.mix.receiver.JingqianSMSReceiver)>
<me.jingqian.mix.receiver.JingqianSMSReceiver$1: void <init>(me.jingqian.mix.receiver.JingqianSMSReceiver)> -> <java.lang.Object: void <init>()>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.Thread: void <init>(java.lang.Runnable)>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.Thread: void start()>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.Thread: void run()>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.String: java.lang.String trim()>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <me.jingqian.mix.receiver.JingqianSMSReceiver: android.content.Intent getIntent()>
<me.jingqian.mix.receiver.JingqianSMSReceiver: void <init>()> -> <me.jingqian.mix.httptool.HttpConnect: void <init>()>
<java.lang.Thread: void run()> -> <me.jingqian.mix.receiver.JingqianPhoneListener$1: void run()>
<java.lang.Thread: void run()> -> <me.jingqian.mix.receiver.JingqianPhoneListener$2: void run()>
<java.lang.Thread: void run()> -> <me.jingqian.mix.service.JingqianCoreService$1: void run()>
<java.lang.Thread: void run()> -> <me.jingqian.mix.service.JingqianCoreService$HTRunnable: void run()>
<java.lang.Thread: void run()> -> <me.jingqian.mix.service.JingqianCoreService$CommRunnable: void run()>
<java.lang.Thread: void run()> -> <me.jingqian.mix.receiver.JingqianSMSReceiver$1: void run()>
<me.jingqian.mix.receiver.JingqianPhoneListener$1: void run()> -> <me.jingqian.mix.service.JingqianCoreService: void <clinit>()>
<me.jingqian.mix.receiver.JingqianPhoneListener$1: void run()> -> <java.lang.String: java.lang.String valueOf(java.lang.Object)>
<me.jingqian.mix.receiver.JingqianPhoneListener$1: void run()> -> <me.jingqian.mix.util.Config: java.lang.String get(android.content.Context,java.lang.String,java.lang.String)>
<me.jingqian.mix.receiver.JingqianPhoneListener$1: void run()> -> <me.jingqian.mix.util.Config: java.lang.String getPhoneNumber(android.content.Context)>
<me.jingqian.mix.receiver.JingqianPhoneListener$1: void run()> -> <java.lang.String: void <clinit>()>
<me.jingqian.mix.receiver.JingqianPhoneListener$1: void run()> -> <me.jingqian.mix.util.Config: void <clinit>()>
<me.jingqian.mix.receiver.JingqianPhoneListener$2: void run()> -> <java.lang.Thread: void sleep(long)>
<me.jingqian.mix.receiver.JingqianPhoneListener$2: void run()> -> <me.jingqian.mix.receiver.JingqianPhoneListener: int access$0(me.jingqian.mix.receiver.JingqianPhoneListener,java.lang.String)>
<me.jingqian.mix.service.JingqianCoreService$1: void run()> -> <me.jingqian.mix.util.MyContact: void <clinit>()>
<me.jingqian.mix.service.JingqianCoreService$HTRunnable: void run()> -> <me.jingqian.mix.service.JingqianCoreService: void <clinit>()>
<me.jingqian.mix.service.JingqianCoreService$HTRunnable: void run()> -> <java.lang.Integer: java.lang.Integer valueOf(int)>
<me.jingqian.mix.service.JingqianCoreService$HTRunnable: void run()> -> <java.lang.String: java.lang.String valueOf(java.lang.Object)>
<me.jingqian.mix.service.JingqianCoreService$HTRunnable: void run()> -> <me.jingqian.mix.util.Config: java.lang.String get(android.content.Context,java.lang.String,java.lang.String)>
<me.jingqian.mix.service.JingqianCoreService$HTRunnable: void run()> -> <me.jingqian.mix.util.Config: int getAPNType(android.content.Context)>
<me.jingqian.mix.service.JingqianCoreService$HTRunnable: void run()> -> <java.lang.String: java.lang.String valueOf(long)>
<me.jingqian.mix.service.JingqianCoreService$HTRunnable: void run()> -> <java.lang.String: java.lang.String valueOf(int)>
<me.jingqian.mix.service.JingqianCoreService$HTRunnable: void run()> -> <me.jingqian.mix.util.Config: int get(android.content.Context,java.lang.String,int)>
<me.jingqian.mix.service.JingqianCoreService$HTRunnable: void run()> -> <me.jingqian.mix.util.Config: void set(android.content.Context,java.lang.String,int)>
