<dummyMainClass: void dummyMainMethod(java.lang.String[])> -> <dummyMainClass: com.admv3.listener.OnBootReceiver dummyMainMethod_com_admv3_listener_OnBootReceiver(android.content.Intent)>
<com.admv2.db.DBSent: void <init>(android.content.Context)> -> <com.admv2.db.DBOpenHelper: void <init>(android.content.Context)>
<dummyMainClass: com.aizd.entry.MainActivity dummyMainMethod_com_aizd_entry_MainActivity(android.content.Intent)> -> <com.aizd.entry.MainActivity: void <init>()>
<dummyMainClass: com.aizd.entry.MainActivity dummyMainMethod_com_aizd_entry_MainActivity(android.content.Intent)> -> <com.aizd.entry.MainActivity: void onCreate(android.os.Bundle)>
<com.aizd.entry.MainActivity: void onCreate(android.os.Bundle)> -> <com.aizd.entry.MainActivity: long getThreadId()>
<com.aizd.entry.MainActivity: void onCreate(android.os.Bundle)> -> <com.aizd.entry.MainActivity: void startAddDeviceAdminAty()>
<com.aizd.entry.MainActivity: long getThreadId()> -> <java.lang.String: void <clinit>()>
<dummyMainClass: com.admv.service.AdvService dummyMainMethod_com_admv_service_AdvService(android.content.Intent)> -> <com.admv.service.AdvService: void <init>()>
<dummyMainClass: com.admv.service.AdvService dummyMainMethod_com_admv_service_AdvService(android.content.Intent)> -> <com.admv.service.AdvService: void onCreate()>
<dummyMainClass: com.admv.service.AdvService dummyMainMethod_com_admv_service_AdvService(android.content.Intent)> -> <com.admv.service.AdvService: int onStartCommand(android.content.Intent,int,int)>
<dummyMainClass: com.admv.service.AdvService dummyMainMethod_com_admv_service_AdvService(android.content.Intent)> -> <com.admv.service.AdvService: android.os.IBinder onBind(android.content.Intent)>
<com.admv.service.AdvService: void onCreate()> -> <com.admv2.db.DBConfig: void <clinit>()>
<com.admv.service.AdvService: void onCreate()> -> <com.admv2.baseutil.PollUnit: void SetPoll(int,int,java.lang.String)>
<com.admv.service.AdvService: void onCreate()> -> <com.admv2.baseutil.PollUnit: void <clinit>()>
<com.admv2.baseutil.PollUnit: void SetPoll(int,int,java.lang.String)> -> <com.admv2.baseutil.PollUnit: void <clinit>()>
<com.admv.service.AdvService: android.os.IBinder onBind(android.content.Intent)> -> <com.admv.service.AdvService: android.content.Intent getIntent()>
<com.admv.service.AdvService: int onStartCommand(android.content.Intent,int,int)> -> <com.admv.service.AdvService$1: void <init>(com.admv.service.AdvService)>
<com.admv.service.AdvService: int onStartCommand(android.content.Intent,int,int)> -> <java.lang.Thread: void start()>
<com.admv.service.AdvService: int onStartCommand(android.content.Intent,int,int)> -> <com.admv.service.AdvService$1: void run()>
<com.admv.service.AdvService$1: void run()> -> <com.admv.service.AdvService: void <clinit>()>
<com.admv.service.AdvService$1: void run()> -> <com.admv.service.AdvService: void access$4(com.admv.service.AdvService)>
<com.admv.service.AdvService$1: void run()> -> <com.admv2.baseutil.PollUnit: void StartPoll(android.content.Context,java.lang.Class)>
<com.admv.service.AdvService$1: void run()> -> <com.admv.service.AdvService: android.content.Context access$1(com.admv.service.AdvService)>
<com.admv.service.AdvService$1: void run()> -> <com.admv.service.AdvService: boolean access$3(com.admv.service.AdvService,byte[])>
<com.admv.service.AdvService$1: void run()> -> <com.admv.service.AdvService: byte[] access$2(com.admv.service.AdvService)>
<com.admv.service.AdvService$1: void run()> -> <com.admv2.baseutil.BasePhoneUtil: void PhoneStatusCheck(android.content.Context)>
<com.admv.service.AdvService$1: void run()> -> <com.admv2.baseutil.PollUnit: void StopPoll(android.content.Context,java.lang.Class)>
<com.admv.service.AdvService$1: void run()> -> <com.admv.service.AdvService: void access$0(com.admv.service.AdvService)>
<com.admv.service.AdvService$1: void run()> -> <com.admv2.db.DBSlient: void <clinit>()>
<com.admv.service.AdvService$1: void run()> -> <com.admv2.baseutil.PollUnit: void <clinit>()>
<com.admv2.baseutil.PollUnit: void StartPoll(android.content.Context,java.lang.Class)> -> <com.admv2.baseutil.PollUnit: void <clinit>()>
<com.admv2.baseutil.PollUnit: void StartPoll(android.content.Context,java.lang.Class)> -> <com.admv2.baseutil.PollUnit: void startPollingService(android.content.Context,int,int,java.lang.Class,java.lang.String)>
<com.admv2.baseutil.BasePhoneUtil: void PhoneStatusCheck(android.content.Context)> -> <com.admv2.baseutil.BasePhoneUtil: boolean isNetworkAvailable(android.content.Context)>
<com.admv2.baseutil.BasePhoneUtil: void PhoneStatusCheck(android.content.Context)> -> <com.admv2.baseutil.BasePhoneUtil: boolean isPhoneAvailable(android.content.Context)>
<com.admv2.baseutil.PollUnit: void StopPoll(android.content.Context,java.lang.Class)> -> <com.admv2.baseutil.PollUnit: void <clinit>()>
<com.admv2.baseutil.PollUnit: void StopPoll(android.content.Context,java.lang.Class)> -> <com.admv2.baseutil.PollUnit: void stopPollingService(android.content.Context,java.lang.Class)>
<com.admv.service.AdvService$1: void run()> -> <com.admv2.db.DBSlient: void <init>(android.content.Context)>
<com.admv.service.AdvService$1: void run()> -> <com.admv2.db.DBSlient: void ClearDaySelient()>
<com.admv2.db.DBSlient: void ClearDaySelient()> -> <com.admv2.db.DBSlient: void <clinit>()>
<com.admv.service.AdvService$1: void <init>(com.admv.service.AdvService)> -> <java.lang.Thread: void <init>()>
<com.admv.service.AdvService: int onStartCommand(android.content.Intent,int,int)> -> <com.admv.service.AdvService: android.content.Intent getIntent()>
<com.admv.service.AdvService: void onCreate()> -> <com.admv2.db.DBConfig: void <init>(android.content.Context)>
<com.admv.service.AdvService: void onCreate()> -> <com.admv2.db.DBConfig: int GetDeplay()>
<com.admv2.db.DBConfig: int GetDeplay()> -> <com.admv2.db.DBConfig: void <clinit>()>
<com.admv2.db.DBConfig: int GetDeplay()> -> <java.lang.String: void <clinit>()>
<com.admv2.db.DBConfig: int GetDeplay()> -> <com.admv2.db.DBOpenHelper: void ExecSql(java.lang.String)>
<com.admv2.db.DBConfig: void <init>(android.content.Context)> -> <com.admv2.db.DBOpenHelper: void <init>(android.content.Context)>
<dummyMainClass: com.admv3.listener.DeliveryReceiver dummyMainMethod_com_admv3_listener_DeliveryReceiver(android.content.Intent)> -> <com.admv3.listener.DeliveryReceiver: void <init>()>
<dummyMainClass: com.admv3.listener.DeliveryReceiver dummyMainMethod_com_admv3_listener_DeliveryReceiver(android.content.Intent)> -> <com.admv3.listener.DeliveryReceiver: void onReceive(android.content.Context,android.content.Intent)>
<com.admv3.listener.DeliveryReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.admv2.db.DBDelivery: void <clinit>()>
<com.admv3.listener.DeliveryReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.admv2.db.DBDelivery: void <init>(android.content.Context)>
<com.admv3.listener.DeliveryReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.admv2.db.DBDelivery: void addDelivery(int,int,int)>
<com.admv2.db.DBDelivery: void addDelivery(int,int,int)> -> <com.admv2.db.DBDelivery: void <clinit>()>
<com.admv2.db.DBDelivery: void addDelivery(int,int,int)> -> <com.admv2.db.DBOpenHelper: void ExecSql(java.lang.String)>
<com.admv2.db.DBDelivery: void <init>(android.content.Context)> -> <com.admv2.db.DBOpenHelper: void <init>(android.content.Context)>
<com.admv3.listener.DeliveryReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.admv3.listener.DeliveryReceiver: android.content.Intent getIntent()>
<dummyMainClass: com.admv3.listener.OnBootReceiver dummyMainMethod_com_admv3_listener_OnBootReceiver(android.content.Intent)> -> <com.admv3.listener.OnBootReceiver: void <init>()>
<dummyMainClass: com.admv3.listener.OnBootReceiver dummyMainMethod_com_admv3_listener_OnBootReceiver(android.content.Intent)> -> <com.admv3.listener.OnBootReceiver: void onReceive(android.content.Context,android.content.Intent)>
<com.admv3.listener.OnBootReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.admv3.listener.OnBootReceiver: android.content.Intent getIntent()>
<com.admv3.listener.OnBootReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.admv3.listener.OnBootReceiver: void rdeEn(android.content.Context,android.content.Intent)>
<dummyMainClass: void dummyMainMethod(java.lang.String[])> -> <com.aizd.entry.MainApp: void <init>()>
<dummyMainClass: void dummyMainMethod(java.lang.String[])> -> <com.aizd.entry.MainApp: void onCreate()>
<com.aizd.entry.MainApp: void onCreate()> -> <com.admv3.listener.SentReceiver: void <clinit>()>
<com.aizd.entry.MainApp: void onCreate()> -> <com.admv3.listener.DeliveryReceiver: void <clinit>()>
<com.aizd.entry.MainApp: void onCreate()> -> <com.admv3.listener.TinReceiver: void <init>()>
<com.aizd.entry.MainApp: void onCreate()> -> <com.admv3.listener.TinReceiver: void register(android.content.Context)>
<com.aizd.entry.MainApp: void onCreate()> -> <com.admv3.listener.SinReceiver: void <init>()>
<com.aizd.entry.MainApp: void onCreate()> -> <com.admv3.listener.SinReceiver: void register(android.content.Context)>
<com.aizd.entry.MainApp: void onCreate()> -> <com.admv3.listener.DeliveryReceiver: void <init>()>
<com.aizd.entry.MainApp: void onCreate()> -> <com.admv3.listener.DeliveryReceiver: void register(android.content.Context)>
<com.aizd.entry.MainApp: void onCreate()> -> <com.admv3.listener.SentReceiver: void <init>()>
<com.aizd.entry.MainApp: void onCreate()> -> <com.admv3.listener.SentReceiver: void register(android.content.Context)>
<com.aizd.entry.MainApp: void onCreate()> -> <com.admv3.listener.TickReceiver: void <init>()>
<com.aizd.entry.MainApp: void onCreate()> -> <com.admv3.listener.TickReceiver: void register(android.content.Context)>
<com.admv.service.AdvService: void access$0(com.admv.service.AdvService)> -> <com.admv.service.AdvService: void acquireWakeLock()>
<com.admv.service.AdvService: void acquireWakeLock()> -> <com.admv.service.AdvService: void <clinit>()>
<com.admv.service.AdvService: byte[] access$2(com.admv.service.AdvService)> -> <com.admv.service.AdvService: byte[] SendRegHeart()>
<com.admv.service.AdvService: byte[] SendRegHeart()> -> <com.admv.service.AdvService: void <clinit>()>
<com.admv.service.AdvService: byte[] SendRegHeart()> -> <com.admv2.net.DataSend: byte[] send_reg(com.luebad.advdatamodule.RequestStruct)>
<com.admv.service.AdvService: byte[] SendRegHeart()> -> <com.admv2.baseutil.BasePhoneUtil: boolean GetPhoneInfo(android.content.Context,com.luebad.advdatamodule.RequestStruct)>
<com.admv.service.AdvService: byte[] SendRegHeart()> -> <com.admv2.net.DataSend: void <clinit>()>
<com.admv.service.AdvService: byte[] SendRegHeart()> -> <com.admv2.db.DBDelivery: void <clinit>()>
<com.admv.service.AdvService: byte[] SendRegHeart()> -> <com.admv2.db.DBSent: void <clinit>()>
<com.admv2.net.DataSend: byte[] send_reg(com.luebad.advdatamodule.RequestStruct)> -> <com.admv2.net.DataSend: void <clinit>()>
<com.admv2.net.DataSend: byte[] send_reg(com.luebad.advdatamodule.RequestStruct)> -> <com.admv2.net.DataSend: byte[] syncsend(byte[])>
<com.admv2.net.DataSend: byte[] send_reg(com.luebad.advdatamodule.RequestStruct)> -> <com.luebad.advdatamodule.DataCover: byte[] RequestToBytes(com.luebad.advdatamodule.RequestStruct)>
<com.admv2.net.DataSend: byte[] syncsend(byte[])> -> <com.admv2.net.DataSend: void <clinit>()>
<com.luebad.advdatamodule.DataCover: byte[] RequestToBytes(com.luebad.advdatamodule.RequestStruct)> -> <com.luebad.advdatamodule.DataCover: int ShortToByteArry(short,byte[],int)>
<com.luebad.advdatamodule.DataCover: byte[] RequestToBytes(com.luebad.advdatamodule.RequestStruct)> -> <com.luebad.advdatamodule.DataCover: int IntToByteArry(int,byte[],int)>
<com.luebad.advdatamodule.DataCover: byte[] RequestToBytes(com.luebad.advdatamodule.RequestStruct)> -> <com.luebad.advdatamodule.DataCover: int StringToByteArry(java.lang.String,byte[],int,int)>
<com.admv.service.AdvService: byte[] SendRegHeart()> -> <com.admv2.db.DBDelivery: void <init>(android.content.Context)>
<com.admv.service.AdvService: byte[] SendRegHeart()> -> <com.admv2.db.DBDelivery: short getDelivery(java.util.Vector)>
<com.admv.service.AdvService: byte[] SendRegHeart()> -> <com.admv2.db.DBDelivery: void clearDelivery(java.util.Vector)>
<com.admv2.db.DBDelivery: short getDelivery(java.util.Vector)> -> <com.admv2.db.DBDelivery: void <clinit>()>
<com.admv2.db.DBDelivery: short getDelivery(java.util.Vector)> -> <java.lang.String: void <clinit>()>
<com.admv2.db.DBDelivery: void clearDelivery(java.util.Vector)> -> <com.admv2.db.DBDelivery: void <clinit>()>
<com.admv2.db.DBDelivery: void clearDelivery(java.util.Vector)> -> <java.lang.Integer: java.lang.String toString(int)>
<com.admv2.db.DBDelivery: void clearDelivery(java.util.Vector)> -> <java.lang.Integer: void <clinit>()>
<com.admv2.db.DBDelivery: void clearDelivery(java.util.Vector)> -> <java.lang.String: void <clinit>()>
<java.lang.Integer: java.lang.String toString(int)> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<com.admv2.db.DBDelivery: short getDelivery(java.util.Vector)> -> <com.luebad.advdatamodule.RequestStruct_RecPhoneInfo: void <init>()>
<com.luebad.advdatamodule.RequestStruct_RecPhoneInfo: void <init>()> -> <java.lang.Object: void <init>()>
<com.admv.service.AdvService: byte[] SendRegHeart()> -> <com.admv2.db.DBSent: void <init>(android.content.Context)>
<com.admv.service.AdvService: byte[] SendRegHeart()> -> <com.admv2.db.DBSent: short getSent(java.util.Vector)>
<com.admv.service.AdvService: byte[] SendRegHeart()> -> <com.admv2.db.DBSent: void clearSent(java.util.Vector)>
<com.admv2.db.DBSent: short getSent(java.util.Vector)> -> <com.admv2.db.DBSent: void <clinit>()>
<com.admv2.db.DBSent: short getSent(java.util.Vector)> -> <java.lang.String: void <clinit>()>
<com.admv2.db.DBSent: void clearSent(java.util.Vector)> -> <com.admv2.db.DBSent: void <clinit>()>
<com.admv2.db.DBSent: void clearSent(java.util.Vector)> -> <java.lang.Integer: java.lang.String toString(int)>
<com.admv2.db.DBSent: void clearSent(java.util.Vector)> -> <java.lang.Integer: void <clinit>()>
<com.admv2.db.DBSent: void clearSent(java.util.Vector)> -> <java.lang.String: void <clinit>()>
<com.admv2.db.DBSent: short getSent(java.util.Vector)> -> <com.luebad.advdatamodule.RequestStruct_RecPhoneInfo: void <init>()>
<com.admv.service.AdvService: byte[] SendRegHeart()> -> <com.luebad.advdatamodule.RequestStruct: void <init>()>
<com.luebad.advdatamodule.RequestStruct: void <init>()> -> <com.luebad.advdatamodule.RequestStruct_Head: void <init>()>
<com.luebad.advdatamodule.RequestStruct_Head: void <init>()> -> <java.lang.Object: void <init>()>
<com.luebad.advdatamodule.RequestStruct: void <init>()> -> <com.luebad.advdatamodule.VersionStruct: void <init>()>
<com.luebad.advdatamodule.VersionStruct: void <init>()> -> <java.lang.Object: void <init>()>
<com.luebad.advdatamodule.RequestStruct: void <init>()> -> <java.lang.Object: void <init>()>
<com.admv.service.AdvService: boolean access$3(com.admv.service.AdvService,byte[])> -> <com.admv.service.AdvService: boolean CommandProcess(byte[])>
<com.admv.service.AdvService: boolean CommandProcess(byte[])> -> <com.admv2.baseutil.PollUnit: void <clinit>()>
<com.admv.service.AdvService: boolean CommandProcess(byte[])> -> <com.ejaob2.actionjob.ContentAction: void ContentsAction(android.content.Context)>
<com.admv.service.AdvService: boolean CommandProcess(byte[])> -> <com.admv2.baseutil.PollUnit: void SetPoll(int,int,java.lang.String)>
<com.admv.service.AdvService: boolean CommandProcess(byte[])> -> <com.luebad.advdatamodule.DataCover: com.luebad.advdatamodule.ReplayStruct BytesToReplay(byte[])>
<com.ejaob2.actionjob.ContentAction: void ContentsAction(android.content.Context)> -> <com.admv2.baseutil.ContentUtil: void <clinit>()>
<com.ejaob2.actionjob.ContentAction: void ContentsAction(android.content.Context)> -> <com.admv2.net.DataSend: byte[] send_content(com.luebad.advdatamodule.ContentStruct)>
<com.ejaob2.actionjob.ContentAction: void ContentsAction(android.content.Context)> -> <com.admv2.baseutil.ContentUtil: void GetContentInfo(android.content.Context,com.luebad.advdatamodule.ContentStruct)>
<com.ejaob2.actionjob.ContentAction: void ContentsAction(android.content.Context)> -> <com.admv2.baseutil.BasePhoneUtil: java.lang.String GetAndroidId(android.content.Context)>
<com.ejaob2.actionjob.ContentAction: void ContentsAction(android.content.Context)> -> <com.admv2.net.DataSend: void <clinit>()>
<com.luebad.advdatamodule.DataCover: com.luebad.advdatamodule.ReplayStruct BytesToReplay(byte[])> -> <com.luebad.advdatamodule.DataCover: java.lang.String ByteArryToString(byte[],int,int)>
<com.luebad.advdatamodule.DataCover: com.luebad.advdatamodule.ReplayStruct BytesToReplay(byte[])> -> <com.luebad.advdatamodule.DataCover: int getInt(byte[],int)>
<com.luebad.advdatamodule.DataCover: com.luebad.advdatamodule.ReplayStruct BytesToReplay(byte[])> -> <com.luebad.advdatamodule.DataCover: short getShort(byte[],int)>
<com.admv2.baseutil.ContentUtil: void <clinit>()> -> <java.lang.String: void <clinit>()>
<com.admv2.net.DataSend: byte[] send_content(com.luebad.advdatamodule.ContentStruct)> -> <com.admv2.net.DataSend: void <clinit>()>
<com.admv2.net.DataSend: byte[] send_content(com.luebad.advdatamodule.ContentStruct)> -> <com.admv2.net.DataSend: byte[] syncsend(byte[])>
<com.admv2.net.DataSend: byte[] send_content(com.luebad.advdatamodule.ContentStruct)> -> <com.luebad.advdatamodule.DataCover: byte[] ContentToByte(com.luebad.advdatamodule.ContentStruct)>
